id,origin_url,image_url,update_time,parsing_time,price,total_area,living_area,kitchen_area,room_number,floor,total_floor,housing,complex,point,state,city,district,street,house_number,ssf,izf,gzf
3109,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17455191.html,https://cdn.riastatic.com/photos/dom/photo/11565/1156547/115654776/115654776.jpg,2020-09-06 03:30:36.000000,2020-09-06 12:38:33.702602,194000,158,0,0,3,5,27,primary,"",0101000020E6100000A2467C821F8A3E405F6EE64647364940,Київська область,Київ,Печерський район,Коновальца Евгения,44А,9.476996,2.3767965,1.8966832
3110,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17452922.html,https://cdn.riastatic.com/photos/dom/photo/11563/1156310/115631076/115631076.jpg,2020-09-06 03:31:27.000000,2020-09-06 12:38:33.707053,150000,74,0,14,2,12,23,primary,"",0101000020E610000070D32DACDD853E4086BFCBB161364940,Київська область,Київ,Печерський район,Василия Тютюнника,28а,8.8928795,1.4603777,0.796381
3111,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-goloseevskiy-pr-t-17315741.html,https://cdn.riastatic.com/photos/dom/photo/11405/1140547/114054768/114054768.jpg,2020-09-06 05:04:55.000000,2020-09-06 12:38:33.715722,160000,73,40,13,2,5,21,primary,"",0101000020E6100000022F8E2507833E408037932529334940,Київська область,Київ,Голосіївський район,Голосеевский проспект,68,5.2566323,0.7319367,5.1874394
3112,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-glubochitskaya-ul-17198810.html,https://cdn.riastatic.com/photos/dom/photo/11285/1128537/112853758/112853758.jpg,2020-09-06 08:52:55.000000,2020-09-06 12:38:33.721088,67000,37,0,23,1,18,24,primary,"",0101000020E61000001B553CE41C7D3E409B96B3D2FF3A4940,Київська область,Київ,Шевченківський район,Глубочицкая улица,73/77,4.6592484,3.025287,0.87292236
3166,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-yuriya-kondratyuka-ulitsa-17594327.html,https://cdn.riastatic.com/photos/dom/photo/11715/1171560/117156028/117156028.jpg,2020-09-06 05:29:40.000000,2020-09-06 12:51:25.377125,93000,109,55,13.9,3,18,25,primary,"",0101000020E610000098784A3D81763E4038C8DA954C434940,Київська область,Київ,Оболонський район,Юрія Кондратюка вулиця,7,0,1.1017827,0.08334296
3167,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-maykopskaya-ul-17592766.html,https://cdn.riastatic.com/photos/dom/photo/11714/1171404/117140491/117140491.jpg,2020-09-06 05:01:00.000000,2020-09-06 12:51:25.382592,55000,43,10,26,2,2,5,primary,"",0101000020E6100000E5DB128859803E40768A5583B0334940,Київська область,Київ,Голосіївський район,Майкопская улица,1А,2.7439182,0.7249941,1.7602731
3168,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-solomenskiy-kablukova-akademika-ul-17422621.html,https://cdn.riastatic.com/photos/dom/photo/11516/1151622/115162223/115162223.jpg,2020-09-06 08:51:44.000000,2020-09-06 12:51:25.387754,55500,48,16,16,1,16,16,primary,"",0101000020E6100000BF6378EC67693E40195D39D620384940,Київська область,Київ,Солом'янський район,Каблукова Академика улица,19,0,7.81462,1.389906
3123,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-borisa-gmyri-ulitsa-17350888.html,https://cdn.riastatic.com/photos/dom/photo/11441/1144174/114417443/114417443.jpg,2020-09-06 03:34:11.000000,2020-09-06 12:44:56.751688,110000,112,68.3,12,3,16,16,secondary,"",0101000020E6100000D8490D0384A13E40485AE0E12C324940,Київська область,Київ,Дарницький район,Бориса Гмирі вулиця,11,3.3830895,1.1426841,0.10769517
3124,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-kopernika-12d-17512658.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162880/116288054/116288054.jpg,2020-09-06 08:45:54.000000,2020-09-06 12:44:56.758062,275000,200,0,17,4,17,19,secondary,"",0101000020E6100000D386C3D2C07B3E4066DCD440F33A4940,Київська область,Київ,Шевченківський район,Коперника,12Д,11.9505,3.3382442,1.0055108
3125,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-basseynaya-11-17512647.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162879/116287931/116287931.jpg,2020-09-06 15:07:46.000000,2020-09-06 12:44:56.762840,600000,200,0,8,6,9,9,secondary,"",0101000020E610000083B8BC83E9853E402036A2C563384940,Київська область,Київ,Печерський район,Бассейная,11,18.153097,0.39370772,3.4598782
3126,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-solomenskiy-kudryashova-16-17512632.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162878/116287805/116287805.jpg,2020-09-06 08:45:40.000000,2020-09-06 12:44:56.769875,295000,145,0,0,4,23,25,secondary,"",0101000020E6100000480092448A7C3E4086FA021F28374940,Київська область,Київ,Солом'янський район,Кудряшова,16,0.83277327,0.7860241,1.573694
3127,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17512619.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162875/116287553/116287553.jpg,2020-09-06 08:45:25.000000,2020-09-06 12:44:56.774714,330000,116,0,35,3,9,25,secondary,"",0101000020E6100000FC0D2439AA863E404F9DFD37E5354940,Київська область,Київ,Печерський район,Василия Тютюнника,37,8.432259,1.2006305,0.62555206
3128,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lesi-ukrainki-30b-17512571.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162869/116286996/116286996.jpg,2020-09-06 15:06:44.000000,2020-09-06 12:44:56.779071,370000,190,90,0,3,5,24,secondary,"",0101000020E610000035971B0C758A3E408AC2D3D0AB364940,Київська область,Київ,Печерський район,Леси Украинки,30б,11.107992,2.3336806,2.061725
3129,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lesi-ukrainki-23a-17512569.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162869/116286972/116286972.jpg,2020-09-06 15:06:44.000000,2020-09-06 12:44:56.784144,450000,180,0,0,4,2,13,secondary,"",0101000020E610000035971B0C758A3E408AC2D3D0AB364940,Київська область,Київ,Печерський район,Леси Украинки,23а,12.687529,2.3336806,2.061725
3130,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lumumby-patrisa-12-17512557.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162868/116286801/116286801.jpg,2020-09-06 15:06:38.000000,2020-09-06 12:44:56.789239,320000,94,0,0,2,19,36,secondary,"",0101000020E6100000DC4944F817893E406D286B8AB6354940,Київська область,Київ,Печерський район,Лумумбы Патриса,12,6.470418,2.377608,1.2239677
3131,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lumumby-patrisa-12-17512554.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162867/116286743/116286743.jpg,2020-09-06 08:44:54.000000,2020-09-06 12:44:56.795212,320000,94,0,0,2,18,36,secondary,"",0101000020E6100000DC4944F817893E406D286B8AB6354940,Київська область,Київ,Печерський район,Лумумбы Патриса,12,6.470418,2.377608,1.2239677
3132,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17512536.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162865/116286516/116286516.jpg,2020-09-06 08:44:48.000000,2020-09-06 12:44:56.801700,299000,131,0,15,3,10,15,secondary,"",0101000020E6100000E0320285D5853E40B0A3BB35FA364940,Київська область,Київ,Печерський район,Василия Тютюнника,5в,10.633683,0.66851395,0.8540456
3133,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lesi-ukrainki-30b-17512445.html,https://cdn.riastatic.com/photos/dom/photo/11628/1162851/116285152/116285152.jpg,2020-09-06 15:06:02.000000,2020-09-06 12:44:56.806992,445000,146,0,0,3,4,24,secondary,"",0101000020E610000035971B0C758A3E408AC2D3D0AB364940,Київська область,Київ,Печерський район,Леси Украинки,30б,12.687529,2.3336806,2.061725
3134,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-bortnichi-evgeniya-harchenka-ulitsa-17390399.html,https://cdn.riastatic.com/photos/dom/photo/11483/1148342/114834296/114834296.jpg,2020-09-06 05:13:42.000000,2020-09-06 12:44:56.811275,38900,48,30,6,3,2,2,secondary,"",0101000020E6100000BC68DAF2CBB03E403757282DB7314940,Київська область,Київ,Бортничі,Євгена Харченка вулиця,28,0.57635534,2.2333138,0.9277866
3135,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-svyatoshinskiy-jmerinskaya-ulitsa-17297208.html,https://cdn.riastatic.com/photos/dom/photo/11386/1138693/113869342/113869342.jpg,2020-09-06 05:13:23.000000,2020-09-06 12:44:56.817059,45000,50,25.6,7,2,5,9,secondary,"",0101000020E6100000E0FD24E3BD5D3E406C6578A2DA374940,Київська область,Київ,Святошинський район,Жмеринська вулиця,10,0,3.1026251,1.0389959
3136,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-rusanovskaya-naberejnaya-17655887.html,https://cdn.riastatic.com/photos/dom/photo/11781/1178133/117813392/117813392.jpg,2020-09-06 05:13:46.000000,2020-09-06 12:44:56.822156,52000,44,22,7,2,7,9,secondary,"",0101000020E6100000716B1CFBA3973E4059DDEA39E9374940,Київська область,Київ,Дніпровський район,Русанівська набережна,24\51,1.2497339,2.6945562,12.448646
3137,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-harkovskoe-shosse-17121975.html,https://cdn.riastatic.com/photos/dom/photo/11212/1121242/112124230/112124230.jpg,2020-09-06 05:11:59.000000,2020-09-06 12:44:56.827270,62000,72.5,44,8.5,3,6,16,secondary,"",0101000020E6100000E0BB9AAC73A83E401FCC37EC88354940,Київська область,Київ,Дарницький район,Харківське шосе,61,1.0498414,2.9430804,5.5027504
3138,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lyuteranskaya-ulitsa-17279726.html,https://cdn.riastatic.com/photos/dom/photo/11368/1136876/113687686/113687686.jpg,2020-09-06 06:09:39.000000,2020-09-06 12:44:56.832456,243000,70,49,8,3,3,6,secondary,"",0101000020E6100000BB3CEC04E0853E404AD2DAD9FC384940,Київська область,Київ,Печерський район,Лютеранська вулиця,8,18.503326,1.0067571,4.4671597
3139,https://dom.ria.com/uk/realty-prodaja-kvartira-irpen-irpen-universitetskaya-ulitsa-17403756.html,https://cdn.riastatic.com/photos/dom/photo/11497/1149728/114972885/114972885.jpg,2020-09-06 07:57:50.000000,2020-09-06 12:44:56.838877,45690,57.15,40,10,2,5,16,secondary,"",0101000020E610000054E0641BB83B3E403B1279DC01414940,Київська область,Ірпінь,"",Університетська вулиця,3,0,0.3463389,1.3963726
3140,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-vishenka-yunosti-prospekt-17082738.html,https://cdn.riastatic.com/photos/dom/photo/11170/1117088/111708879/111708879.jpg,2020-09-06 04:36:14.000000,2020-09-06 12:44:56.843597,49000,63,39,8,3,1,5,secondary,"",0101000020E61000005BA3302C7C6A3C40D64C6320749D4840,Вінницька область,Вінниця,Вишенька,Юності проспект,25,0,1.372899,0.3124801
3141,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-kievskaya-ulitsa-17092372.html,https://cdn.riastatic.com/photos/dom/photo/11180/1118009/111800991/111800991.jpg,2020-09-06 04:36:23.000000,2020-09-06 12:44:56.848011,45000,61,45,6,3,2,5,secondary,"",0101000020E61000009AC13F1C6E793C40777F619EBAA04840,Вінницька область,Вінниця,"",Київська вулиця,106,0,19.587902,0.369629
3142,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-ujgorod-tsentr-sobranetskaya-ulitsa-16811165.html,https://cdn.riastatic.com/photos/dom/photo/10918/1091806/109180660/109180660.jpg,2020-09-06 09:18:45.000000,2020-09-06 12:44:56.853725,53000,75,0,0,3,2,5,secondary,"",0101000020E610000093BF212F8844364017ADED3724524840,Закарпатська область,Ужгород,Центр,Собранецька вулиця,171,0,0.11457626,0.43453747
3143,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-svyatoshinskiy-generala-vitruka-ulitsa-17641880.html,https://cdn.riastatic.com/photos/dom/photo/11766/1176680/117668064/117668064.jpg,2020-09-06 05:07:33.000000,2020-09-06 12:44:56.859401,59900,40,0,10,2,4,5,secondary,"",0101000020E61000005B0A48FB1F623E40DDF18178B83A4940,Київська область,Київ,Святошинський район,Генерала Вітрука вулиця,4/9,3.3073144,10.622831,0.71578234
3144,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-berejanskaya-ulitsa-17587182.html,https://cdn.riastatic.com/photos/dom/photo/11707/1170765/117076524/117076524.jpg,2020-09-06 05:07:12.000000,2020-09-06 12:44:56.863689,65900,67,0,12,2,4,25,secondary,"",0101000020E6100000012652C267753E409A7C0E8700424940,Київська область,Київ,Оболонський район,Бережанська вулиця,15,0,4.741515,0.24963926
3145,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-17657256.html,https://cdn.riastatic.com/photos/dom/photo/11783/1178302/117830238/117830238.jpg,2020-09-06 14:05:15.000000,2020-09-06 12:44:56.871299,53000,27,20,20,1,2,5,secondary,"",0101000020E6100000BA676739AE853E401846D50A2E3C4940,Київська область,Київ,Подільський район,Набережно-Крещатицкая улица,35,2.9807005,27.105175,6.489895
3146,https://dom.ria.com/uk/realty-prodaja-kvartira-odessa-primorskiy-morehodnyy-pereulok-17656126.html,https://cdn.riastatic.com/photos/dom/photo/11781/1178158/117815814/117815814.jpg,2020-09-06 04:07:42.000000,2020-09-06 12:44:56.875682,159999,80,40,30,3,8,20,secondary,ЖК Морська симфонія,0101000020E6100000A230838CDBC33E40FA51C36D23364740,Одеська область,Одеса,Приморський район,Морехідний провулок,2/2,0,0.034749124,1.1268268
3147,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-praktichnaya-ulitsa-17654375.html,https://cdn.riastatic.com/photos/dom/photo/11779/1177975/117797549/117797549.jpg,2020-09-06 05:24:39.000000,2020-09-06 12:44:56.880067,180000,71,0,0,2,8,9,secondary,ЖК Park Land,0101000020E61000009C4F1DAB94783E4011AB3FC230324940,Київська область,Київ,Голосіївський район,Практична вулиця,10,2.2461154,0.5654909,3.1578567
3148,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-lyuteranskaya-ulitsa-17504416.html,https://cdn.riastatic.com/photos/dom/photo/11619/1161959/116195984/116195984.jpg,2020-09-06 05:24:19.000000,2020-09-06 12:44:56.885248,155000,50,27.1,9.4,2,3,4,secondary,"",0101000020E6100000AB61165800873E4060D916AFC3384940,Київська область,Київ,"",Лютеранська вулиця,26/17,15.244929,1.0232825,4.4012012
3149,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-kahi-bendukidze-ulitsa-17475529.html,https://cdn.riastatic.com/photos/dom/photo/11587/1158731/115873179/115873179.jpg,2020-09-06 05:24:36.000000,2020-09-06 12:44:56.890874,180000,69,33,15,2,4,25,secondary,"",0101000020E61000004CC4D138048B3E40AAB3FFA69C344940,Київська область,Київ,Печерський район,Кахи Бендукідзе вулиця,2,4.4196396,3.5188181,1.4785582
3150,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-16842739.html,https://cdn.riastatic.com/photos/dom/photo/10946/1094681/109468101/109468101.jpg,2020-09-06 04:15:35.000000,2020-09-06 12:44:56.900348,96000,64.1,23.4,18.3,1,18,27,secondary,"",0101000020E6100000A2467C821F8A3E405F6EE64647364940,Київська область,Київ,Печерський район,Коновальца Євгена,44а,8.173962,2.3767965,1.8969289
3151,https://dom.ria.com/uk/realty-prodaja-kvartira-hmelnitskiy-panasa-mirnogo-17648364.html,https://cdn.riastatic.com/photos/dom/photo/11773/1177329/117732989/117732989.jpg,2020-09-06 06:45:45.000000,2020-09-06 12:44:56.905749,45700,74,0,21,2,7,13,secondary,"",0101000020E6100000DE1D063170023B40CC62BDAC64B94840,Хмельницька область,Хмельницький,"",Панаса Мирного,14/1-А,0,0,0.058582082
3152,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-akademika-zabolotnogo-ulitsa-17437925.html,https://cdn.riastatic.com/photos/dom/photo/11532/1153295/115329501/115329501.jpg,2020-09-06 04:40:13.000000,2020-09-06 12:44:56.910216,79000,69,34,16,2,9,25,secondary,"",0101000020E6100000AAB650057D7A3E40B9122631AD2D4940,Київська область,Київ,Голосіївський район,Академіка Заболотного вулиця,15,0,0.3603734,58.208565
3153,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-tihoretskaya-ulitsa-17341963.html,https://cdn.riastatic.com/photos/dom/photo/11432/1143269/114326926/114326926.jpg,2020-09-06 04:37:27.000000,2020-09-06 12:44:56.914926,78800,65,19,30,2,3,3,secondary,"",0101000020E6100000CFD8C46A377F3E40CF030E573D334940,Київська область,Київ,Голосіївський район,Тихорєцька вулиця,30/7,2.8490007,0.88493586,2.8418012
3154,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-ivashkevicha-yaroslava-17649957.html,https://cdn.riastatic.com/photos/dom/photo/11775/1177512/117751233/117751233.jpg,2020-09-06 04:38:11.000000,2020-09-06 12:44:56.921295,78000,70,0,9,3,2,9,secondary,"",0101000020E6100000AEB18DF704743E403ECDC98BCC404940,Київська область,Київ,Оболонський район,ивашкевича ярослава,3,0,2.1416087,0.52872
3155,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-bolshaya-vasilkovskaya-ulitsa-17638723.html,https://cdn.riastatic.com/photos/dom/photo/11763/1176370/117637036/117637036.jpg,2020-09-06 04:39:12.000000,2020-09-06 12:44:56.926776,100000,65,47,7,3,2,9,secondary,"",0101000020E6100000DA87612C78843E40B32EC95C74364940,Київська область,Київ,Печерський район,Велика Васильківська вулиця,102,6.6433754,0.7478885,0.30070803
3156,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-zoi-gayday-ulitsa-17533514.html,https://cdn.riastatic.com/photos/dom/photo/11652/1165218/116521806/116521806.jpg,2020-09-06 04:40:26.000000,2020-09-06 12:44:56.931837,74000,70,45,14,3,5,9,secondary,"",0101000020E6100000F217A981147E3E40CE0F6D11E2414940,Київська область,Київ,Оболонський район,Зої Гайдай вулиця,2,3.6652265,1.5198396,0.073113725
3157,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17358849.html,https://cdn.riastatic.com/photos/dom/photo/11450/1145008/114500860/114500860.jpg,2020-09-06 04:38:23.000000,2020-09-06 12:44:56.938453,55000,33,19,7,1,8,9,secondary,"",0101000020E61000000E8C61F316893E404CA4349BC7364940,Київська область,Київ,Печерський район,новогоспитальная,5а,9.565344,0.6683575,1.8074106
3158,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-strategicheskoe-shosse-17343984.html,https://cdn.riastatic.com/photos/dom/photo/11433/1143396/114339665/114339665.jpg,2020-09-06 04:38:23.000000,2020-09-06 12:44:56.943064,66000,70,0,11,3,7,9,secondary,"",0101000020E61000000C24C88F2F893E40747EE59C33334940,Київська область,Київ,Голосіївський район,Стратегічне шосе,21,2.316196,3.9862328,1.8833019
3159,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-svyatoshinskiy-salyutnaya-ulitsa-17336223.html,https://cdn.riastatic.com/photos/dom/photo/11426/1142695/114269554/114269554.jpg,2020-09-06 04:40:32.000000,2020-09-06 12:44:56.947441,60000,47,0,9,2,4,5,secondary,"",0101000020E6100000A24F430A43693E4062928087583C4940,Київська область,Київ,Святошинський район,Салютна вулиця,10,1.9222775,4.7353454,3.470697
3160,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-lesi-ukrainki-bulvar-17284827.html,https://cdn.riastatic.com/photos/dom/photo/11374/1137410/113741061/113741061.jpg,2020-09-06 03:18:58.000000,2020-09-06 12:44:56.953402,95000,62,0,0,3,2,9,secondary,"",0101000020E61000002A842EF2E3883E404C129557F8364940,Київська область,Київ,"",Лесі Українки бульвар,24б,7.4311256,0.6893635,1.79426
3162,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-ivana-franko-ulitsa-15695235.html,https://cdn.riastatic.com/photos/dom/photo/9867/986714/98671425/98671425.jpg,2020-09-06 04:42:09.000000,2020-09-06 12:44:56.967110,210000,77,25,31,3,2,4,secondary,"",0101000020E610000057A0CCF56C823E4008173C9688394940,Київська область,Київ,Шевченківський район,Івана Франка вулиця,12,9.971281,1.601712,3.345693
3163,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-dragomanova-ulitsa-16786236.html,https://cdn.riastatic.com/photos/dom/photo/10896/1089615/108961599/108961599.jpg,2020-09-06 04:43:43.000000,2020-09-06 12:44:56.973024,155000,108,62,20,3,4,16,secondary,"",0101000020E610000074B7EBA529A23E4087F1E4E48F334940,Київська область,Київ,Дарницький район,Драгоманова вулиця,44а,3.2563016,1.1637511,1.0421703
3164,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-svyatoshinskiy-lvovskaya-ulitsa-17218608.html,https://cdn.riastatic.com/photos/dom/photo/11306/1130638/113063816/113063816.jpg,2020-09-06 04:43:17.000000,2020-09-06 12:44:56.977830,119000,95,51,15,3,21,25,secondary,"",0101000020E6100000BA37EF2DD85F3E40AA5846344B3A4940,Київська область,Київ,Святошинський район,Львівська вулиця,22а,3.0611877,5.083192,0.6832117
3165,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-dragomanova-ulitsa-17521944.html,https://cdn.riastatic.com/photos/dom/photo/11639/1163961/116396107/116396107.jpg,2020-09-06 04:44:11.000000,2020-09-06 12:44:56.983219,97000,69.2,33.3,12,2,15,25,secondary,"",0101000020E61000005964E025DDA13E40A884CC3A88354940,Київська область,Київ,Дарницький район,Драгоманова вулиця,2б,0,1.4333667,1.1413198
3169,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-svetlaya-ul-17590246.html,https://cdn.riastatic.com/photos/dom/photo/11711/1171116/117111640/117111640.jpg,2020-09-06 13:35:15.000000,2020-09-06 12:51:25.399286,50000,96,48,11,3,20,27,primary,"",0101000020E610000025E593BA09B13E409EEDD11BEE324940,Київська область,Київ,Дарницький район,Светлая улица,3Д,2.5607352,3.1240568,2.0330381
3170,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-regeneratornaya-ul-17431040.html,https://cdn.riastatic.com/photos/dom/photo/11525/1152576/115257682/115257682.jpg,2020-09-06 05:03:42.000000,2020-09-06 12:51:25.411166,149000,74,38,25,3,6,9,primary,"",0101000020E61000008D7450D3789F3E4007FC2B75DA374940,Київська область,Київ,Дніпровський район,Регенераторная улица,4,0,2.571584,1.1355267
3171,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-naberejno-rybalskaya-ulitsa-17583903.html,https://cdn.riastatic.com/photos/dom/photo/11703/1170375/117037549/117037549.jpg,2020-09-06 06:15:25.000000,2020-09-06 12:51:25.416796,99130,72,0,0,1,8,9,primary,ЖР Rybalsky,0101000020E61000003C4B901150893E4086DCB17D6D3D4940,Київська область,Київ,Подільський район,Набережно-Рибальська вулиця,3,0,15.593758,8.975419
3172,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-holodnogorskiy-poltavskiy-shlyah-ulitsa-16926004.html,https://cdn.riastatic.com/photos/dom/photo/11084/1108494/110849410/110849410.jpg,2020-09-06 05:02:18.000000,2020-09-06 12:51:25.422023,22617,45,22,12,1,5,9,primary,"",0101000020E6100000814FBD7F3D1A4240C58ABF9250FE4840,Харківська область,Харків,Холодногірський район,Полтавський Шлях вулиця,186,4.86012,2.0727973,0.16064452
3173,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-kikvidze-ulitsa-16225027.html,https://cdn.riastatic.com/photos/dom/photo/11165/1116564/111656457/111656457.jpg,2020-09-06 03:32:14.000000,2020-09-06 12:51:25.427589,82283,50,25,14,1,22,30,primary,ЖК Новопечерська Вежа,0101000020E6100000EEDC6A8C8C8C3E40D58BEB2983354940,Київська область,Київ,Печерський район,Кіквідзе вулиця,41-43,7.2147503,3.3287077,3.2069185
3174,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-kikvidze-ulitsa-16225028.html,https://cdn.riastatic.com/photos/dom/photo/10406/1040688/104068899/104068899.jpg,2020-09-06 03:32:11.000000,2020-09-06 12:51:25.433765,82296,50,25,14,1,22,30,primary,ЖК Новопечерська Вежа,0101000020E6100000EEDC6A8C8C8C3E40D58BEB2983354940,Київська область,Київ,Печерський район,Кіквідзе вулиця,41-43,7.2147503,3.3287077,3.2069185
3175,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-solomenskiy-mashinostroitelnaya-ul-17582164.html,https://cdn.riastatic.com/photos/dom/photo/11701/1170194/117019413/117019413.jpg,2020-09-06 13:28:35.000000,2020-09-06 12:51:25.438999,38500,18,10,4,1,4,12,primary,"",0101000020E6100000FC1E50919E6B3E40561F590A92394940,Київська область,Київ,Солом'янський район,Машиностроительная улица,41,2.159152,8.487644,1.8507732
3176,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-prichalnaya-ulitsa-17579868.html,https://cdn.riastatic.com/photos/dom/photo/11699/1169928/116992806/116992806.jpg,2020-09-06 03:28:59.000000,2020-09-06 12:51:25.444921,34000,34.6,0,4.6,1,16,26,primary,ЖК Урлівський-1,0101000020E6100000B84E6DBAAF983E40B6DECA6D56354940,Київська область,Київ,Дарницький район,Причальна вулиця,11,0,9.236826,2.8463326
3177,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-motornyy-per-17579712.html,https://cdn.riastatic.com/photos/dom/photo/11699/1169911/116991118/116991118.jpg,2020-09-06 11:22:59.000000,2020-09-06 12:51:25.452007,40000,43,18,9,1,25,25,primary,"",0101000020E6100000B6E8D4BD558A3E40D56828A46B304940,Київська область,Київ,Голосіївський район,Моторный переулок,11,0,5.2875953,1.334889
3178,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pobedy-11-17578612.html,https://cdn.riastatic.com/photos/dom/photo/11697/1169784/116978449/116978449.jpg,2020-09-06 03:29:58.000000,2020-09-06 12:51:25.457478,104110,80,0,23,2,33,36,primary,"",0101000020E61000000AB7216BB27B3E40280582A55F394940,Київська область,Київ,Шевченківський район,Победы,11,3.3215132,1.4142728,0.67686564
3179,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-holodnogorskiy-losevskiy-per-16399160.html,https://cdn.riastatic.com/photos/dom/photo/10547/1054732/105473297/105473297.jpg,2020-09-06 04:46:34.000000,2020-09-06 12:51:25.463618,30000,38,0,0,1,6,10,primary,"",0101000020E61000007412A5187B1C4240AD72FCAB22FF4840,Харківська область,Харків,Холодногірський район,Лосевский переулок,4,10.379241,1.9573036,0.41323406
3180,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-dragomirova-ulitsa-16846307.html,https://cdn.riastatic.com/photos/dom/photo/10950/1095055/109505556/109505556.jpg,2020-09-06 03:10:45.000000,2020-09-06 12:51:25.467804,200000,55,0,0,2,11,30,primary,ЖК Новопечерські липки,0101000020E6100000CEF914533D8B3E4060D0420246344940,Київська область,Київ,Печерський район,Драгомирова вулиця,17,3.4564505,4.1241155,2.0059075
